time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,82
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Ethnicity minor,Pakistani,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Ethnicity minor,White and Asian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,FSM eligibility,FSM eligible,Total,51
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,FSM eligibility,Not FSM eligible,Total,35
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Gender,Female,Total,37
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Gender,Male,Total,49
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,SEN on entry,EHC plan,Total,11
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,SEN on entry,No SEN,Total,36
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,SEN on entry,SEN Support,Total,39
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,10,Total,36
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,11,Total,24
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,12,Total,58
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,13,Total,58
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,14,Total,99
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,15,Total,136
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,4,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,5,Total,10
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,6,Total,17
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,7,Total,21
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,8,Total,19
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Age,9,Total,22
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Any other Asian background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Any other ethnic group,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Any other White background,Total,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Caribbean,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,449
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Gypsy/Roma,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Indian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,Unclassified,Total,15
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,White and Asian,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,White and Black African,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Ethnicity minor,White and Black Caribbean,Total,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,FSM eligibility,FSM eligible,Total,193
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,FSM eligibility,Not FSM eligible,Total,310
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Gender,Female,Total,170
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Gender,Male,Total,333
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,SEN on entry,EHC plan,Total,235
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,SEN on entry,No SEN,Total,103
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,SEN on entry,SEN Support,Total,165
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,10,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,11,Total,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,12,Total,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,13,Total,10
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,14,Total,16
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,15,Total,51
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,16,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,5,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,6,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,7,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,8,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Age,9,Total,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Ethnicity minor,Any other Asian background,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Ethnicity minor,Any other White background,Total,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,85
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Total,13,Total,7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Total,SEN Support,Total,63
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Total,14,Total,16
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Total,White and Black African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Total,Irish traveller,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Total,Any other Mixed/Multiple ethnic background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Total,Irish,Total,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Total,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Total,English/Welsh/Scottish/Northern Irish/British,Total,103
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Total,Female,Total,48
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Total,Irish traveller,Total,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Total,FSM eligible,Total,136
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Total,7,Total,3
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Total,13,Total,61
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Total,13,Total,5
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Total,Irish,Total,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Total,English/Welsh/Scottish/Northern Irish/British,Total,69
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Total,Any other White background,Total,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Total,9,Total,6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Total,English/Welsh/Scottish/Northern Irish/British,Total,402
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Total,White and Black Caribbean,Total,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Total,11,Total,7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Total,EHC plan,Total,36
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Total,Female,Total,74
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Total,11,Total,18
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Total,8,Total,4
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Total,Any other Mixed/Multiple ethnic background,Total,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Total,Caribbean,Total,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Total,11,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Total,Any other Mixed/Multiple ethnic background,Total,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Total,7,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Total,13,Total,17
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Total,FSM eligible,Total,53
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Total,Male,Total,85
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Total,15,Total,25
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Total,No SEN,Total,10
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Total,SEN Support,Total,31
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Total,15,Total,48
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Total,FSM eligible,Total,33
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Total,White and Asian,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Total,White and Black African,Total,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Total,9,Total,16
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Total,5,Total,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Total,Female,Total,70
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Total,6,Total,10
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Total,White and Asian,Total,9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Total,11,Total,2
